"","text","favoriteCount","replyToSN","created","replyToSID","id","replyToUID"
"740","1202: Bruvik, Haus, Hordaland: Båt tatt med til land, etter å ha blitt observert drivende i fjorden utenfor Bruvik.… https://t.co/WQ48BkpZps",0,NA,2017-11-10 11:48:59,NA,"928952623117623297",NA
"741","VEGEN ER ÅPEN. Ambulanse er ankommet.",0,"politivest",2017-11-10 11:25:28,"928944265438355458","928946704992399360","916215618612973568"
"742","Personbil har kommet over i motgående kjørefelt. Ukjent årsak. Skjedd i en sving.",0,"politivest",2017-11-10 11:15:46,"928942744378200064","928944265438355458","916215618612973568"
"743","Lastebil skal være kjørbar. Personbil må hentes. Fører av personbil opplyser å ha smerter i hode og skulder. Fører… https://t.co/4JJgvxYXvX",0,"politivest",2017-11-10 11:09:43,"928941337000534016","928942744378200064","916215618612973568"
"744","1155: Fv7, Kvamskogen, Hordaland: Trafikkulykke: Lastebil og personbil har kollidert. Ukjent skadeomfang på persone… https://t.co/TmErWQM0Bc",0,NA,2017-11-10 11:04:08,NA,"928941337000534016",NA
"745","1113: Fv7, Kvamskogen v/Eikedalen. En personbil kjørt ut av vegen. Fører (20) alene. IKKE SKADET. Har kontaktet ber… https://t.co/wydBmyvfXk",0,NA,2017-11-10 10:30:31,NA,"928932876065890304",NA
"746","Patruljen melder at bergingsbil er på stedet. Ingen personskader på fører. Patruljen melder at en annen bil snurret… https://t.co/pHPkr4i9SG",0,"politivest",2017-11-10 09:58:41,"928914281332137984","928924864827854850","916215618612973568"
"747","Kommunal bydrift er på stedet. Overtatt. Politi avslutter etter å ha satt opp sperrebånd på begge sider. Uvisst hvo… https://t.co/Q9hcY1uNI1",0,"politivest",2017-11-10 09:54:04,"928918497622716417","928923703475408898","916215618612973568"
"748","Jordraset har gått på oppsiden av de to små tunnelene som en kjører igjennom etter å ha passert Osterøybroen.",0,"politivest",2017-11-10 09:33:22,"928916822723874817","928918497622716417","916215618612973568"
"749","Patruljen på stedet. Massene har kun gått over Romslovegen. Ca 10 m bredt. Ikke meldt personskader eller skader på… https://t.co/DznkTHQs2z",1,"politivest",2017-11-10 09:26:43,"928912387444527104","928916822723874817","916215618612973568"
"750","Kvam bilberging er rekvirert.",1,"politivest",2017-11-10 09:16:37,"928910968641523712","928914281332137984","916215618612973568"
"751","0959: Romslovegen, Bergen nord: Meldt om jordras over veg (gamleveien). 10-20 m bredt. Trær, jordmasser og stein li… https://t.co/QjoAdtBual",1,NA,2017-11-10 09:09:06,NA,"928912387444527104",NA
"752","Bil kjørt ut i en sving. Opplyst å være glatt vegbane",0,"politivest",2017-11-10 09:03:27,"928908508547960833","928910968641523712","916215618612973568"
"753","Fører alene i bilen. Airbag er utløst, men sier seg uskadet.",0,"politivest",2017-11-10 08:53:41,"928905870062256133","928908508547960833","916215618612973568"
"754","Patruljen melder at vogntoget nå holder på med kjettinger. Er brøytebil og strøbil på stedet. Trafikken går forbi",0,"politivest",2017-11-10 08:51:51,"928907536736096256","928908046549569536","916215618612973568"
"755","Patruljen ankommet. Et vogntog står fast. Resten har kjørt fra stedet.",0,"politivest",2017-11-10 08:49:49,"928897445144166400","928907536736096256","916215618612973568"
"756","0937: Bil har kjørt ut av vegen og inn i et tre på Rv 7, Kvamskogen. Ingen lekkasjer og trafikken går forbi. Skal v… https://t.co/CTnm9pqjDk",0,NA,2017-11-10 08:43:12,NA,"928905870062256133",NA
"757","Bilene er i ferd med å bli fjernet. Vegen åpnes for normal ferdsel.",0,"politivest",2017-11-10 08:30:24,"928901530484436992","928902647851159552","916215618612973568"
"758","Fremdeles manuell dirigering. Bergingsbil er snart på stedet.",0,"politivest",2017-11-10 08:25:57,"928899551842455552","928901530484436992","916215618612973568"
"759","Ingen mistanke om påvirkning på noen av bilførerne. Begge blir kjørt legevakt for sjekk. Ikke opplyst annet enn smerter i nakke",0,"politivest",2017-11-10 08:18:05,"928896970894266368","928899551842455552","916215618612973568"
"760","Meldt om glatt vegbane på stedet. Flere står litt på ""kryss og tvers"". Skal være to utenlandske vogntog. Politiet er på veg.",0,"politivest",2017-11-10 08:09:43,"928894442290995200","928897445144166400","916215618612973568"
"761","To personbiler. Kun fører i hver bil. Opplyst at førere har smerter i nakken. Nødetater er på stedet. Noe kø på ste… https://t.co/nWlRwGur7a",0,"politivest",2017-11-10 08:07:50,"928895610153000960","928896970894266368","916215618612973568"
"762","Hornnes Førde: trafikkulykke, påkøyrsle bakfrå, naudetatane på veg. Meldt om mindre personskadar.",0,NA,2017-11-10 08:02:26,NA,"928895610153000960",NA
"763","Borlaug, RV52 opp mot Hemsedalsfjellet; to vogntog køyrd seg fast. Vegstellet varsla.",0,NA,2017-11-10 07:57:47,NA,"928894442290995200",NA
"764","Trolig brudd i fot/lårhals. Tatt med til Haukeland sykehus for behandling.  Den skadede er en mann (57).",0,"politivest",2017-11-10 07:23:45,"928880843560570880","928885876356210688","916215618612973568"
"765","0757: AMK melder om en mann/fotgjenger som er påkjørt på Vallalia, Nesttun. Opplyst å ha vært lav hastighet på bil.… https://t.co/f45TWBZj2o",0,NA,2017-11-10 07:03:45,NA,"928880843560570880",NA
"766","Det er funnet en person omkommet i terrenget. Ligger vanskelig til. Det jobbes med å frakte ham ned. Politiet vet p… https://t.co/3zKr2kDVm2",0,"politivest",2017-11-09 18:25:53,"928650780357349376","928690118071812096","916215618612973568"
"767","Inndalsveien, Bergen: UP stogga bilførar rusa på narkotika.",1,NA,2017-11-09 17:59:28,NA,"928683473187037184",NA
"768","Beskrivelse: mann i 20-årene, blondt hår, blå øyne, grå/svart ullgenser, Craft-jakke, blå bukse, svarte sko. Bergen… https://t.co/vTMq1Uibp6",4,"politivest",2017-11-09 15:49:34,"928650182148882432","928650780357349376","916215618612973568"
"769","Ulriken: redningsaksjon etter ung mann som er sannsynligvis trenger hjelp. Politi, brann, helse og frivillige leter etter ham.",4,NA,2017-11-09 15:47:11,NA,"928650182148882432",NA
"770","RV15 v/kommuneskilt Eid: stor stein i Vegbana, Vegtrafikksentralen varsla. Passasje på staden.",0,NA,2017-11-09 15:33:05,NA,"928646632706641921",NA
"771","Hopstunnelen E39 Nesttun i Bergen; stengd grunna bilstans, berging på veg.",0,NA,2017-11-09 14:40:21,NA,"928633363384229888",NA
"772","En del kø i begge retninger. Røldal bilberging er på stedet. I gang med å få fjernet vogntoget.",1,"politivest",2017-11-09 14:00:16,"928597005554929664","928623275999219712","916215618612973568"
"773","1407: Branntilløp i bjelkelag i en garasje i Hesthaugen, Manger, Nordhordland. Denne slukket av beboere/naboer. Noe… https://t.co/pJJK81DBXb",0,NA,2017-11-09 13:27:15,NA,"928614967171051520",NA
"774","1409: Bil har stanset på Nordhordlandsbroen. Mistet et hjul. Bergingsbil er varslet og på veg. Politiet dirigerer...",0,NA,2017-11-09 13:23:51,NA,"928614109884637184",NA
"775","Forhold oppstått ifb med støvsuging foran peisen. Glør er dermed havnet i sentralstøvsugeren. Ingen personskader. Sak opprettes",0,"politivest",2017-11-09 12:39:04,"928582034188046337","928602840368599040","916215618612973568"
"776","Savnede kommet til rette i god behold. Vekter på Haukeland sykehus har kontroll på vedk. på sykehuset.",0,"politivest",2017-11-09 12:27:27,"928593844312199168","928599918129885184","916215618612973568"
"777","1244: Vogntog (trekkvogn m/henger) har kjørt seg ut av vegen v/Korlevoll skianlegg, Seljestad, Hardanger. Politi er… https://t.co/cgr8xecWv2",1,NA,2017-11-09 12:15:53,NA,"928597005554929664",NA
"778","1246:  Dement mann (96) er savnet fra Kolstihagen sykehjem, Bergen. Sist sett nedover Nattlandsveien. Iført mørkebl… https://t.co/CBJRybfypw",0,NA,2017-11-09 12:03:19,NA,"928593844312199168",NA
"779","Landås - mann 96 år sakna fra institusjon. Patruljar på veg mot staden for å søke",0,NA,2017-11-09 11:59:39,NA,"928592920625733632",NA
"780","Forhold skjedd i Herøysundvegen, Kvinnherad. Kontroll på brann. Skal ha vært noen åpne flammer. Er slukket. Ukjent skadeomfang.",0,"politivest",2017-11-09 11:16:23,"928581813013970945","928582034188046337","916215618612973568"
"781","1153: Brann melder om røykutvikling - opplyst fra en sentralstøvsuger. Dette undersøkes. Røykdykkere i boligen nå.… https://t.co/CLOdnVxrPA",0,NA,2017-11-09 11:15:31,NA,"928581813013970945",NA
"782","Brann og politi avslutter. Entreprenør overtar. Står selv for dirigering. Gir tilbakemelding når ferdig.",0,"politivest",2017-11-09 09:04:07,"928537487970054144","928548747822403584","916215618612973568"
"783","Bilene er fjernet. Igangsatt pumping av vann. Foreløpig stengt på stedet.",0,"politivest",2017-11-09 08:40:16,"928527644454457344","928542743630098433","916215618612973568"
"784","Vegen er stengt. Geolog er varslet og på veg.",0,"politivest",2017-11-09 08:19:23,"928533935163936768","928537487970054144","916215618612973568"
"785","Jordras på nedsiden/under veg, har revet bort deler av vegbanen. Et naust tatt/ påført skader under raset. Ingen pe… https://t.co/J9VJljObRp",0,"politivest",2017-11-09 08:05:16,"928504065851625473","928533935163936768","916215618612973568"
"786","Litt dirigering på stedet. Snakk om 3 større steiner. Ca str 1,5m x 0,5 m. Ikke bebyggelse i nærheten.",0,"politivest",2017-11-09 08:00:37,"928523331283898368","928532765116719104","916215618612973568"
"787","To biler skal ha kjørt seg noe fast i vannmengdene. Ca 100 m vei som er oversvømt. Falk og entreprenør på veg. Ønsk… https://t.co/0m5lDVgt6a",0,"politivest",2017-11-09 07:40:16,"928515988253020160","928527644454457344","916215618612973568"
"788","Den påkjørte (mann 62) blir kjørt Bergen legevakt for sjekk. Uviss skadeomfang, men det er meldt skade/smerte i en fot.",0,"politivest",2017-11-09 07:34:06,"928517102339837952","928526094524932096","916215618612973568"
"789","Lokal politipatrulje kjører mot stedet. Ikke meldt om trafikale vansker.",0,"politivest",2017-11-09 07:23:07,"928521562562748417","928523331283898368","916215618612973568"
"790","0806: Røtter og stein er kommet delvis ut i kjørebanen like før Skaathun trelast, Vinnes, Fusa. Retning FRA Venjaneset. Er mulig å passere.",0,NA,2017-11-09 07:16:06,NA,"928521562562748417",NA
"791","0752: AMK melder om en fotgjenger påkjørt i Jordalsveien, Eidsvåg i Åsane. Smerter i fot. Ambulanse og politi på veg.",0,NA,2017-11-09 06:58:22,NA,"928517102339837952",NA
"792","...nå er det meldt om noe ""kaos"" på stedet. Politiet kjører til stedet.",0,"politivest",2017-11-09 06:53:57,"928511734100447232","928515988253020160","916215618612973568"
"793","Så langt ikke kjent for politiet at dette skaper store trafikale vansker.",0,"politivest",2017-11-09 06:37:02,"928511641628626944","928511734100447232","916215618612973568"
"794","0728: Meldt om store vannmengder i Bjørgeveien v/Knappetunnelen og lokaler til Statens vegvesen. Entreprenør på veg.",0,NA,2017-11-09 06:36:40,NA,"928511641628626944",NA
"795","Lengden korrigert til ca 50 m. Er skjedd i nærheten av lokaler til BKK. Brann er på stedet. Politi på veg.",0,"politivest",2017-11-09 06:06:34,"928502805236736007","928504065851625473","916215618612973568"
"796","0632: Deler av vegen (ca 100m) er rast ut på rv 57, Dalsøyra, Gulen. Er halve vegbanen som er ødelagt. Ingen tatt i raset. Sperret på stedet",0,NA,2017-11-09 06:01:34,NA,"928502805236736007",NA
"797","Mc-førar køyrt i ambulanse til lokal legevakt.",0,"politivest",2017-11-08 16:00:11,"928284743065628673","928291064737337345","916215618612973568"
"798","Norheimsund. Mc har køyrt inn i eit rekkverk. Førar skal vere skadd. Politi og ambulanse på veg mot staden.",0,NA,2017-11-08 15:35:04,NA,"928284743065628673",NA
"799","Har nokon sett denne båten langs kysten? Ring 02800. https://t.co/9UrXpEZOXv",0,NA,2017-11-08 12:07:44,NA,"928232569254088704",NA
"800","I dag opnar vi den nye, felles operasjonssentralen for Vest politidistrikt. Sentralen dekker 54 kommunar i Hordaland og Sogn og Fjordane.",17,NA,2017-11-08 11:00:08,NA,"928215553692577792",NA
